sp_id	sp_hh_id	age	sex	work_id
6053	1644	31	M	249
6054	1213	73	M	X
6055	3250	37	M	257
6056	608	21	M	255
6057	1339	58	F	250
6058	20	67	F	X
6059	676	48	F	103
6060	382	60	F	230
6061	609	30	M	160
6062	2191	33	F	195
6063	62	16	M	4
6064	1266	24	F	164
6065	2286	64	F	239
6066	1155	26	M	240
6067	1629	36	F	261
6068	1627	46	M	223
6069	1147	15	M	9
6070	1464	68	M	X
6071	927	72	M	X
6072	2390	32	M	130
6073	1443	20	F	170
6074	1654	59	F	240
6075	2503	37	M	281
6076	3270	37	M	101
6077	282	40	M	260
6078	886	21	M	149
6079	1025	58	F	234
6080	723	41	M	245
6081	1799	40	F	278
6082	1236	50	F	107
6083	87	69	M	X
6084	665	78	F	X
6085	862	71	M	X
6086	1723	75	M	X
6087	2109	16	F	12
6088	2845	69	M	X
6089	2143	52	M	142
6090	786	43	F	286
6091	1577	40	F	129
6092	3219	49	F	158
6093	3318	43	M	108
6094	1668	48	F	167
6095	3009	55	F	266
6096	2345	55	F	180
6097	3195	37	F	238
6098	694	17	M	2
6099	2447	72	F	X
6100	2994	46	F	122
6101	1255	45	M	290
6102	534	57	F	121
6103	402	21	F	288
6104	130	15	M	12
6105	2340	75	M	X
6106	276	28	M	259
6107	2960	66	M	X
6108	1859	20	M	108
6109	2974	24	F	296
6110	55	44	F	189
6111	2787	35	F	298
6112	3098	74	F	X
6113	765	77	M	X
6114	1221	56	M	132
6115	642	65	M	X
6116	3315	78	F	X
6117	1848	70	M	X
6118	724	55	M	251
6119	1214	46	F	188
6120	802	29	M	194
6121	738	76	M	X
6122	758	41	F	168
6123	1592	42	F	137
6124	2615	78	M	X
6125	1300	73	F	X
6126	1842	72	M	X
6127	340	16	F	13
6128	153	50	F	238
6129	1589	27	F	259
6130	1422	29	F	163
6131	1468	74	M	X
6132	3052	36	M	171
6133	427	77	M	X
6134	3051	39	F	119
6135	2252	62	M	133
6136	1136	57	F	210
6137	2373	52	M	141
6138	3330	55	F	235
6139	950	59	F	165
6140	2999	54	F	120
6141	1374	31	M	178
6142	2031	71	M	X
6143	2987	16	M	6
6144	957	76	M	X
6145	1702	23	F	104
6146	2942	31	F	166
6147	2483	64	F	270
6148	1304	54	F	115
6149	371	72	M	X
6150	2981	35	M	198
6151	2297	32	F	172
6152	2939	69	M	X
6153	2229	43	F	134
6154	703	38	F	182
6155	3047	31	F	270
6156	1675	32	M	209
6157	2126	56	F	138
6158	2967	59	M	109
6159	2933	31	F	247
6160	2384	28	M	100
6161	50	63	M	105
6162	2133	43	F	280
6163	2743	18	F	273
6164	2052	34	M	165
6165	993	61	M	137
6166	2365	23	M	260
6167	1135	41	F	166
6168	1358	29	F	199
6169	1875	33	M	176
6170	763	66	M	X
6171	3205	40	M	134
6172	2660	40	F	144
6173	1005	40	F	249
6174	2962	60	M	167
6175	2847	63	M	116
6176	2167	67	F	X
6177	350	17	F	5
6178	2965	56	M	156
6179	687	33	M	194
6180	542	31	M	267
6181	3127	47	F	129
6182	361	63	M	269
6183	2756	70	M	X
6184	2733	77	M	X
6185	2378	17	F	7
6186	2267	63	F	223
6187	2256	69	F	X
6188	1694	40	M	298
6189	2893	66	F	X
6190	85	21	F	190
6191	685	60	F	246
6192	245	60	F	268
6193	2920	30	F	261
6194	3071	38	M	249
6195	1359	75	M	X
6196	3284	68	M	X
6197	596	76	M	X
6198	2733	15	M	20
6199	3255	63	F	105
6200	1157	39	F	208
6201	3062	24	M	194
6202	3062	30	F	252
6203	1824	72	M	X
6204	1798	43	M	165
6205	350	20	F	109
6206	2330	30	M	125
6207	2341	34	F	232
6208	1293	57	M	167
6209	1885	40	F	197
6210	3269	47	F	170
6211	1561	40	F	149
6212	984	59	F	116
6213	2068	77	F	X
6214	2807	66	F	X
6215	1864	40	M	110
6216	1980	16	M	18
6217	1737	28	F	235
6218	2453	44	F	223
6219	1139	63	M	161
6220	1919	26	M	175
6221	701	58	M	222
6222	3028	47	M	189
6223	2074	27	M	128
6224	566	40	F	201
6225	395	35	M	200
6226	1957	42	M	209
6227	3049	62	M	271
6228	523	54	F	208
6229	1563	37	M	272
6230	2910	62	M	128
6231	1107	16	F	17
6232	2850	34	F	158
6233	550	73	M	X
6234	1469	60	F	242
6235	2135	17	M	6
6236	833	69	M	X
6237	387	26	F	195
6238	963	54	M	143
6239	2716	30	F	263
6240	1422	48	F	183
6241	286	58	F	220
6242	2746	20	F	156
6243	3013	78	M	X
6244	369	36	M	216
6245	2703	32	M	163
6246	1446	26	F	198
6247	1742	66	M	X
6248	2702	65	F	X
6249	2745	62	M	137
6250	1467	33	F	244
6251	1777	20	M	126
6252	1544	41	M	116
6253	3072	67	F	X
6254	915	62	M	162
6255	288	21	F	110
6256	95	73	F	X
6257	2717	25	M	163
6258	2089	29	M	138
6259	331	78	M	X
6260	1837	17	F	2
6261	1805	37	F	214
6262	1179	67	F	X
6263	2552	51	F	293
6264	275	23	F	281
6265	1589	29	F	256
6266	2227	17	F	13
6267	1957	31	F	187
6268	1776	40	F	179
6269	2185	35	M	258
6270	767	35	F	276
6271	988	25	F	108
6272	1760	52	M	254
6273	1204	49	M	283
6274	3254	28	F	204
6275	3331	28	M	224
6276	2291	24	M	177
6277	1120	26	F	144
6278	197	52	F	270
6279	526	48	M	207
6280	632	55	F	249
6281	1411	24	M	198
6282	408	31	F	260
6283	1293	31	F	126
6284	1195	76	M	X
6285	1949	15	M	8
6286	691	26	M	125
6287	2218	18	M	182
6288	159	56	M	272
6289	2495	27	F	272
6290	1690	18	F	125
6291	1938	33	M	169
6292	1018	16	M	3
6293	3154	26	M	105
6294	1081	20	F	127
6295	112	22	F	294
6296	48	65	M	X
6297	1911	25	F	112
6298	376	77	F	X
6299	828	71	M	X
6300	2081	26	M	162
6301	2552	16	F	13
6302	627	22	F	228
6303	1920	25	F	139
6304	1027	67	F	X
6305	1892	24	F	264
6306	2090	22	M	130
6307	2057	50	F	116
6308	3048	28	M	236
6309	819	68	M	X
6310	657	35	F	208
6311	1812	64	M	163
6312	3214	53	F	156
6313	790	34	M	240
6314	1460	21	F	264
6315	3099	23	M	241
6316	3115	15	F	11
6317	1155	40	F	124
6318	3288	52	M	221
6319	1630	52	M	177
6320	1544	75	M	X
6321	2646	58	F	156
6322	1674	58	M	170
6323	1905	76	M	X
6324	1437	20	F	187
6325	936	31	F	212
6326	3318	65	M	X
6327	3060	52	M	199
6328	21	38	F	269
6329	999	65	F	X
6330	1432	24	F	269
6331	457	35	M	146
6332	1468	71	M	X
6333	2028	53	F	215
6334	3062	47	F	271
6335	265	73	F	X
6336	2232	32	M	268
6337	2275	70	M	X
6338	3318	71	M	X
6339	2047	62	M	230
6340	3145	56	F	189
6341	3222	41	F	210
6342	3141	66	M	X
6343	969	56	F	189
6344	805	46	F	228
6345	1254	40	M	238
6346	723	39	F	234
6347	1096	37	M	111
6348	1002	71	M	X
6349	2923	66	M	X
6350	84	45	F	265
6351	740	78	M	X
6352	1758	47	F	281
6353	1994	16	F	3
6354	223	32	M	205
6355	2841	61	M	221
6356	2781	47	M	152
6357	3288	49	M	259
6358	3303	65	M	X
6359	2453	32	F	199
6360	1193	44	F	272
6361	329	58	F	278
6362	426	67	M	X
6363	1578	24	M	136
6364	770	66	F	X
6365	1220	63	M	218
6366	608	25	F	158
6367	1853	72	F	X
6368	2574	50	F	153
6369	2673	47	M	245
6370	2125	61	M	100
6371	2047	27	F	248
6372	1301	54	M	127
6373	920	56	M	211
6374	2994	33	M	115
6375	466	33	F	275
6376	1965	72	F	X
6377	1472	37	F	127
6378	1946	68	F	X
6379	1184	79	F	X
6380	2540	26	M	249
6381	2361	38	F	211
6382	1655	48	M	228
6383	2040	67	F	X
6384	1185	22	M	215
6385	2356	32	M	269
6386	3218	71	F	X
6387	1699	19	M	197
6388	2739	40	M	169
6389	2137	44	M	191
6390	2783	68	M	X
6391	778	27	M	102
6392	2799	43	M	180
6393	2419	17	F	12
6394	2499	72	M	X
6395	167	16	F	19
6396	2440	42	M	123
6397	736	16	M	20
6398	2539	21	M	259
6399	925	40	M	198
6400	1174	30	M	240
6401	1492	37	M	211
6402	1990	54	M	270
6403	1067	74	M	X
6404	945	46	F	247
6405	29	29	F	222
6406	1898	27	F	211
6407	1656	19	F	229
6408	1873	66	M	X
6409	1055	55	M	167
6410	2741	67	M	X
6411	1698	64	F	190
6412	2176	29	F	159
6413	2815	21	F	231
6414	2489	54	M	223
6415	2917	42	M	195
6416	1412	46	F	244
6417	1790	29	M	228
6418	1666	79	M	X
6419	524	18	M	132
6420	1571	25	F	129
6421	1734	40	M	104
6422	760	75	F	X
6423	2158	51	F	217
6424	1352	37	M	239
6425	1269	54	M	259
6426	1786	37	M	137
6427	1853	30	F	116
6428	2211	75	F	X
6429	2608	45	M	285
6430	399	67	M	X
6431	2631	39	F	208
6432	2447	58	F	139
6433	1670	26	F	251
6434	239	23	F	239
6435	1604	26	F	210
6436	3104	68	M	X
6437	1147	68	F	X
6438	1558	42	F	227
6439	2158	70	M	X
6440	1295	72	F	X
6441	300	56	F	194
6442	3050	52	M	246
6443	1766	67	F	X
6444	764	47	M	128
6445	249	70	F	X
6446	2569	65	F	X
6447	34	57	M	279
6448	228	29	F	244
6449	585	52	F	172
6450	3006	29	M	120
6451	2861	19	F	159
6452	724	68	F	X
6453	2632	65	F	X
6454	570	24	F	197
6455	220	26	F	174
6456	1395	18	M	218
6457	2835	32	F	247
6458	2576	50	F	212
6459	2123	39	M	280
6460	1642	50	M	213
6461	136	23	M	202
6462	2122	75	M	X
6463	254	67	F	X
6464	3090	32	F	179
6465	1955	57	F	162
6466	3070	49	F	156
6467	3115	77	F	X
6468	50	18	F	128
6469	515	55	F	228
6470	2792	59	M	223
6471	2779	64	F	158
6472	2619	42	M	291
6473	1838	56	M	185
6474	576	15	M	8
6475	1166	53	F	170
6476	903	31	F	188
6477	2250	49	M	197
6478	2255	60	F	143
6479	415	56	F	275
6480	2269	53	M	215
6481	2806	63	M	174
6482	1105	76	F	X
6483	763	52	M	242
6484	563	37	M	262
6485	2417	36	M	122
6486	1516	18	F	280
6487	1935	63	F	144
6488	2944	73	M	X
6489	1370	16	M	13
6490	204	63	F	133
6491	3097	45	F	265
6492	3005	54	F	169
6493	1577	62	F	207
6494	69	65	F	X
6495	516	57	F	295
6496	2288	69	M	X
6497	361	63	M	232
6498	1465	71	M	X
6499	1055	29	F	225
6500	1923	41	M	267
6501	1653	78	M	X
6502	707	44	M	297
6503	1626	50	M	120
6504	2738	63	M	255
6505	657	69	M	X
6506	1346	70	M	X
6507	344	58	F	230
6508	536	45	M	122
6509	355	72	M	X
6510	928	67	F	X
6511	983	37	M	299
6512	2018	42	F	118
6513	2153	30	M	149
6514	1346	51	F	285
6515	1596	35	M	119
6516	1907	31	M	215
6517	3010	51	M	191
6518	527	33	M	192
6519	2552	44	M	299
6520	3157	59	F	182
6521	931	32	M	152
6522	2757	76	F	X
6523	2283	50	M	222
6524	1947	66	M	X
6525	1287	33	M	184
6526	3078	58	F	181
6527	2542	21	F	108
6528	1917	58	F	103
6529	1594	48	F	268
6530	2926	69	F	X
6531	1374	24	M	124
6532	1224	56	M	133
6533	1960	55	F	172
6534	3015	24	F	236
6535	966	24	M	181
6536	964	74	M	X
6537	897	65	F	X
6538	1359	35	F	240
6539	217	22	M	236
6540	623	79	F	X
6541	353	44	M	103
6542	692	63	F	261
6543	2723	23	F	106
6544	631	31	M	114
6545	2373	72	M	X
6546	2949	71	F	X
6547	3300	76	M	X
6548	1169	66	F	X
6549	2356	75	F	X
6550	654	54	M	137
6551	2333	52	M	190
6552	392	57	M	151
6553	2408	77	F	X
6554	769	33	M	180
6555	797	64	M	199
6556	932	47	M	106
6557	1971	27	F	206
6558	165	76	M	X
6559	733	57	M	144
6560	581	63	M	158
6561	821	50	M	221
6562	1248	24	F	120
6563	124	20	F	255
6564	1972	71	F	X
6565	344	15	F	3
6566	1875	72	M	X
6567	524	35	F	241
6568	3124	70	M	X
6569	129	34	F	101
6570	1159	68	M	X
6571	2705	39	M	128
6572	3199	42	M	245
6573	2786	19	F	136
6574	2987	35	F	272
6575	2119	32	F	144
6576	2321	61	M	251
6577	1211	71	F	X
6578	1027	33	M	219
6579	1309	79	F	X
6580	22	17	F	14
6581	166	56	F	239
6582	1334	35	F	152
6583	2923	54	F	144
6584	1501	39	M	131
6585	498	69	F	X
6586	434	66	F	X
6587	2806	58	F	117
6588	2282	70	M	X
6589	837	69	F	X
6590	1694	33	F	112
6591	663	21	M	231
6592	725	77	F	X
6593	376	56	M	122
6594	2778	56	M	161
6595	3318	73	F	X
6596	303	34	M	153
6597	2453	31	F	282
6598	1687	41	M	168
6599	708	61	F	267
6600	917	16	M	14
6601	2069	77	M	X
6602	257	76	M	X
6603	399	33	F	197
6604	51	31	M	127
6605	2495	53	F	299
6606	2875	53	F	194
6607	595	50	M	170
6608	818	54	F	166
6609	636	59	F	256
6610	1073	18	M	199
6611	1653	39	F	160
6612	1142	44	F	202
6613	1477	43	M	295
6614	775	65	M	X
6615	3021	38	M	236
6616	1971	28	M	218
6617	1665	32	F	116
6618	397	56	F	148
6619	2731	71	F	X
6620	3099	26	M	290
6621	2759	31	F	177
6622	1396	44	M	145
6623	1121	37	F	192
6624	529	15	M	13
6625	685	46	F	144
6626	2661	23	F	280
6627	2234	29	M	116
6628	2744	42	F	146
6629	2263	38	F	161
6630	3323	74	F	X
6631	2264	49	F	277
6632	2077	41	M	142
6633	102	34	F	167
6634	123	79	M	X
6635	2102	63	M	223
6636	1307	15	M	20
6637	1638	24	F	208
6638	1141	61	M	299
6639	616	73	M	X
6640	557	76	M	X
6641	114	32	F	127
6642	2903	60	F	272
6643	1567	46	M	268
6644	2724	41	M	193
6645	977	32	F	217
6646	701	53	M	263
6647	1317	63	F	190
6648	3267	58	M	183
6649	2340	68	F	X
6650	261	48	F	132
6651	3279	50	F	124
6652	2612	32	M	118
6653	2097	52	M	274
6654	1030	73	F	X
6655	379	23	F	205
6656	1910	65	M	X
6657	2272	49	F	132
6658	1047	19	M	166
6659	1008	28	F	241
6660	2705	44	F	260
6661	110	18	M	141
6662	2772	53	M	292
6663	2601	78	F	X
6664	1423	39	M	194
6665	3244	42	F	146
6666	1006	36	M	134
6667	698	45	F	216
6668	2774	37	M	259
6669	306	62	M	282
6670	1606	34	F	281
6671	1732	52	F	175
6672	959	69	F	X
6673	954	15	F	19
6674	1175	21	F	286
6675	2669	71	F	X
6676	2678	26	M	299
6677	2925	19	F	241
6678	1631	64	F	245
6679	1792	56	F	227
6680	2604	26	F	154
6681	1972	32	M	197
6682	67	31	F	283
6683	1180	76	F	X
6684	835	55	M	207
6685	206	48	M	148
6686	2834	59	F	287
6687	155	72	M	X
6688	1715	65	F	X
6689	1533	48	M	212
6690	1596	58	M	280
6691	2046	29	M	298
6692	3146	64	M	233
6693	3121	46	M	169
6694	2831	17	F	8
6695	1491	65	F	X
6696	2633	62	M	242
6697	708	31	M	253
6698	1935	21	M	138
6699	179	27	F	230
6700	1072	18	F	284
6701	1096	24	F	109
6702	113	31	M	102
6703	757	66	F	X
6704	897	20	M	145
6705	1927	23	M	249
6706	2869	35	M	166
6707	159	38	M	292
6708	786	18	F	196
6709	1804	38	F	118
6710	1840	73	M	X
6711	3102	17	M	4
6712	3169	54	M	161
6713	2299	62	M	197
6714	1543	68	M	X
6715	3164	49	M	156
6716	113	70	F	X
6717	259	54	F	194
6718	2155	60	F	206
6719	575	27	M	187
6720	3039	41	F	240
6721	1382	20	F	243
6722	1807	31	F	243
6723	1223	50	F	214
6724	2475	16	F	20
6725	1502	66	M	X
6726	859	66	M	X
6727	2966	57	M	140
6728	3192	36	F	147
6729	1597	69	M	X
6730	1562	74	F	X
6731	2675	72	M	X
6732	2523	26	F	190
6733	2600	53	F	138
6734	2392	27	M	112
6735	2676	55	M	231
6736	2184	71	F	X
6737	277	67	F	X
6738	2013	26	M	195
6739	2079	27	M	208
6740	247	71	F	X
6741	411	54	M	203
6742	2075	59	M	197
6743	73	49	M	142
6744	1121	17	M	17
6745	673	19	F	187
6746	1370	25	F	192
6747	2524	70	F	X
6748	1324	24	M	273
6749	287	48	F	225
6750	1909	45	F	208
6751	212	55	M	146
6752	3148	77	M	X
6753	401	46	F	191
6754	655	34	F	280
6755	3106	71	M	X
6756	498	64	M	252
6757	2896	39	M	140
6758	1352	26	M	102
6759	98	53	M	220
6760	2414	31	F	176
6761	463	59	F	194
6762	2076	25	F	112
6763	2761	37	F	204
6764	273	52	M	117
6765	2874	16	M	5
6766	1151	51	F	270
6767	2250	63	M	261
6768	2498	66	F	X
6769	1112	47	F	154
6770	19	36	F	151
6771	1617	19	F	135
6772	3179	32	F	281
6773	1482	52	F	286
6774	2359	51	M	213
6775	412	78	M	X
6776	742	24	F	151
6777	2672	56	F	118
6778	2780	62	F	239
6779	2683	58	M	191
6780	2546	30	M	238
6781	2292	68	M	X
6782	2738	49	F	147
6783	2625	42	M	200
6784	1404	16	F	3
6785	515	27	M	243
6786	207	55	F	298
6787	948	73	F	X
6788	2442	67	F	X
6789	3093	59	M	146
6790	1829	34	M	166
6791	2766	38	M	130
6792	1999	75	F	X
6793	2250	72	F	X
6794	2168	41	M	175
6795	1673	40	M	107
6796	1831	21	F	288
6797	2437	56	F	143
6798	1561	61	M	277
6799	1848	67	F	X
6800	2282	73	M	X
6801	1657	52	M	134
6802	602	67	F	X
6803	1344	29	M	288
6804	712	40	M	282
6805	982	62	F	293
6806	1204	33	M	113
6807	2905	23	M	209
6808	1392	78	F	X
6809	2124	68	F	X
6810	2697	65	M	X
6811	2698	53	M	103
6812	2544	18	F	244
6813	3273	17	F	15
6814	830	78	M	X
6815	2531	43	M	211
6816	3291	25	M	168
6817	3132	72	M	X
6818	3039	41	F	251
6819	2667	35	F	148
6820	550	53	F	154
6821	646	60	F	298
6822	1245	50	M	250
6823	2550	79	F	X
6824	3205	77	M	X
6825	846	49	M	180
6826	2101	45	F	239
6827	450	42	F	238
6828	2110	15	M	19
6829	3095	39	F	174
6830	44	57	M	197
6831	2868	77	M	X
6832	1582	65	F	X
6833	659	16	M	15
6834	728	78	F	X
6835	2900	23	F	200
6836	2095	16	F	18
6837	2868	48	M	128
6838	1048	74	F	X
6839	1681	75	M	X
6840	2137	45	F	161
6841	1198	24	M	152
6842	1143	50	M	216
6843	2783	63	M	275
6844	1692	63	M	190
6845	2226	17	M	10
6846	3067	19	F	185
6847	1856	75	M	X
6848	1948	40	F	227
6849	1366	19	F	293
6850	3131	29	F	199
6851	2949	30	F	275
6852	438	15	M	7
6853	1452	30	F	284
6854	426	51	F	175
6855	968	17	F	3
6856	1405	66	F	X
6857	486	61	F	180
6858	1756	27	F	204
6859	3257	69	M	X
6860	2508	35	M	131
6861	2969	68	M	X
6862	3174	41	F	107
6863	1580	52	F	186
6864	3087	72	F	X
6865	2796	76	M	X
6866	1897	60	F	129
6867	51	25	F	242
6868	2357	22	M	173
6869	1058	78	F	X
6870	1660	35	M	282
6871	3053	77	F	X
6872	1613	78	F	X
6873	1928	34	F	222
6874	2683	22	M	220
6875	205	72	F	X
6876	2788	60	M	137
6877	1094	45	F	242
6878	3302	23	M	257
6879	533	29	F	273
6880	2156	40	M	291
6881	2924	24	M	253
6882	1265	43	F	214
6883	251	50	M	208
6884	135	51	M	177
6885	3162	37	M	294
6886	1615	55	F	135
6887	2737	42	M	189
6888	407	62	F	258
6889	102	52	M	139
6890	1385	45	M	173
6891	2741	28	M	145
6892	1552	43	M	206
6893	1632	65	F	X
6894	1317	63	F	269
6895	3218	57	M	245
6896	404	19	F	199
6897	814	56	F	263
6898	3074	21	M	277
6899	3191	56	M	160
6900	2903	50	M	267
6901	1630	41	M	102
6902	3263	72	M	X
6903	1027	60	M	181
6904	2990	39	F	106
6905	1021	41	M	130
6906	2225	15	M	1
6907	1281	56	M	194
6908	2921	66	F	X
6909	2525	39	M	163
6910	2446	68	F	X
6911	1520	20	F	176
6912	220	72	F	X
6913	2005	67	M	X
6914	173	72	F	X
6915	2784	16	M	3
6916	1414	36	M	192
6917	502	51	M	134
6918	1813	34	M	114
6919	2809	38	F	120
6920	3332	79	M	X
6921	2179	79	F	X
6922	3185	15	F	19
6923	798	17	M	4
6924	2847	60	M	240
6925	930	69	F	X
6926	723	78	F	X
6927	3092	59	M	278
6928	2263	40	M	275
6929	1334	79	M	X
6930	1275	38	F	266
6931	488	49	M	166
6932	1958	38	M	193
6933	1218	42	M	157
6934	1465	30	M	229
6935	313	73	F	X
6936	79	68	F	X
6937	2228	30	M	124
6938	3052	29	F	110
6939	675	25	M	100
6940	1738	79	F	X
6941	14	57	F	147
6942	2907	27	M	212
6943	2294	24	M	275
6944	2046	55	M	237
6945	1038	64	M	180
6946	2147	73	F	X
6947	33	53	M	129
6948	1460	17	M	3
6949	257	21	M	213
6950	34	63	M	118
6951	2067	40	M	209
6952	1284	47	M	280
6953	2637	62	F	133
6954	1850	16	M	12
6955	2185	46	F	225
6956	359	18	M	233
6957	754	34	F	240
6958	1603	50	F	185
6959	3188	46	F	174
6960	404	42	M	291
6961	1226	15	F	7
6962	1400	74	M	X
6963	2298	70	F	X
6964	2494	49	M	144
6965	3002	44	M	272
6966	278	68	F	X
6967	112	50	M	164
6968	1987	69	F	X
6969	2794	72	F	X
6970	2736	79	M	X
6971	392	65	F	X
6972	969	36	M	193
6973	2191	67	F	X
6974	1056	50	M	118
6975	2229	50	M	218
6976	2627	66	M	X
6977	2846	67	F	X
6978	269	64	M	146
6979	3308	55	M	145
6980	2601	32	M	128
6981	2681	36	M	199
6982	2030	35	M	288
6983	275	58	M	164
6984	743	61	M	250
6985	86	53	M	227
6986	3135	43	M	150
6987	404	68	F	X
6988	2240	31	M	290
6989	2046	74	M	X
6990	1055	45	M	121
6991	2155	63	F	209
6992	1895	16	M	7
6993	2670	62	M	132
6994	276	28	F	226
6995	651	73	F	X
6996	1622	72	F	X
6997	2604	72	M	X
6998	1106	65	M	X
6999	3136	16	M	13
7000	1914	55	M	199
7001	2615	30	F	143
7002	586	18	F	106
7003	2933	26	M	227
7004	129	43	F	190
7005	256	21	M	229
7006	2982	28	M	116
7007	231	26	M	164
7008	1161	19	M	285
7009	2911	46	F	209
7010	2403	57	F	129
7011	1648	59	M	191
7012	2194	23	M	253
7013	2048	63	F	262
7014	3105	47	F	290
7015	260	32	M	174
7016	2135	23	F	298
7017	843	76	F	X
7018	1972	71	F	X
7019	265	43	M	255
7020	392	39	F	252
7021	2280	29	F	288
7022	901	20	F	204
7023	588	56	F	130
7024	2495	43	F	281
7025	1153	18	M	294
7026	1295	71	F	X
7027	3161	63	F	196
7028	466	58	F	150
7029	2982	28	F	157
7030	1194	17	M	2
7031	2176	76	M	X
7032	3246	78	M	X
7033	1973	59	F	286
7034	1050	72	F	X
7035	2621	34	M	120
7036	2559	72	M	X
7037	488	71	M	X
7038	2939	66	M	X
7039	2627	51	M	283
7040	950	22	M	136
7041	406	58	F	163
7042	1050	19	F	246
7043	1107	45	M	223
7044	364	59	F	200
7045	1391	23	F	218
7046	1084	46	M	184
7047	551	47	M	177
7048	1659	44	F	280
7049	292	43	F	298
7050	2837	17	F	8
7051	1961	71	M	X
7052	2864	44	F	289
7053	1818	23	M	171
7054	191	40	M	202
7055	461	16	F	13
7056	2712	76	M	X
7057	1920	17	M	14
7058	2281	60	M	118
7059	2522	39	F	229
7060	2706	65	F	X
7061	271	27	F	233
7062	1158	58	M	256
7063	171	49	F	268
7064	1439	69	M	X
7065	28	23	F	278
7066	136	16	M	5
7067	2973	75	F	X
7068	2453	55	F	268
7069	3025	58	M	161
7070	888	78	M	X
7071	1529	45	F	257
7072	1265	61	F	202
7073	856	16	M	4
7074	2492	72	F	X
7075	2482	58	M	254
7076	1252	70	M	X
7077	509	57	M	277
7078	1327	48	M	151
7079	2082	44	M	148
7080	1026	69	M	X
7081	362	27	M	289
7082	1219	17	M	4
7083	606	40	M	287
7084	1864	71	M	X
7085	1332	38	M	225
7086	1671	67	M	X
7087	716	57	M	217
7088	2298	74	M	X
7089	2195	72	M	X
7090	348	63	M	153
7091	1278	56	F	218
7092	399	25	F	232
7093	1358	32	M	236
7094	1200	66	F	X
7095	2173	60	F	261
7096	2811	58	F	197
7097	2446	36	M	135
7098	2179	67	M	X
7099	1586	73	M	X
7100	2653	44	F	247
7101	2940	22	F	180
7102	822	71	M	X
7103	902	34	F	184
7104	945	39	F	182
7105	2780	33	M	162
7106	1870	19	F	166
7107	334	41	F	257
7108	1044	54	M	296
7109	2253	40	F	297
7110	3004	41	M	102
7111	355	76	M	X
7112	1197	64	M	276
7113	1213	56	M	141
7114	824	43	M	123
7115	1026	53	M	143
7116	1897	74	M	X
7117	2989	55	F	228
7118	168	47	M	214
7119	2416	30	F	281
7120	536	37	F	279
7121	1949	21	M	135
7122	3011	40	F	137
7123	2628	26	M	271
7124	1620	19	M	181
7125	950	63	M	274
7126	207	40	M	128
7127	3121	19	M	278
7128	544	36	M	140
7129	129	27	F	291
7130	1471	42	F	187
7131	2662	47	F	147
7132	2083	37	F	213
7133	2867	32	F	121
7134	2247	44	M	198
7135	1837	40	F	116
7136	77	30	M	185
7137	369	53	M	232
7138	2881	47	M	160
7139	526	40	M	188
7140	349	62	M	233
7141	506	79	M	X
7142	643	52	M	280
7143	238	16	F	17
7144	1304	20	M	194
7145	1601	60	M	244
7146	1456	64	F	158
7147	2186	52	F	266
7148	3273	32	M	153
7149	3214	41	F	225
7150	2660	55	M	275
7151	1674	31	M	264
7152	2728	76	M	X
7153	1847	43	M	147
7154	1855	72	F	X
7155	2887	36	F	167
7156	2986	20	F	206
7157	355	40	M	177
7158	2626	53	M	176
7159	2895	26	F	126
7160	559	28	F	187
7161	2897	36	M	254
7162	1918	65	F	X
7163	1255	37	F	171
7164	1682	62	M	290
7165	1170	64	F	279
7166	1176	27	M	146
7167	1815	24	F	202
7168	2188	69	F	X
7169	663	23	M	120
7170	21	66	M	X
7171	3326	16	M	19
7172	2112	39	M	156
7173	1242	27	M	204
7174	3144	65	M	X
7175	3038	72	F	X
7176	162	48	F	194
7177	130	49	M	269
7178	2629	17	M	14
7179	1951	73	M	X
7180	225	62	F	275
7181	1782	78	F	X
7182	580	33	F	126
7183	1478	19	F	227
7184	3031	25	M	299
7185	3053	15	F	1
7186	107	77	F	X
7187	2669	43	F	175
7188	840	26	M	134
7189	3175	55	F	197
7190	1165	16	M	16
7191	2625	51	F	135
7192	1158	59	F	165
7193	2247	62	F	155
7194	2558	38	M	244
7195	667	36	F	247
7196	2127	25	F	193
7197	1972	72	M	X
7198	2942	60	F	205
7199	512	43	F	183
7200	250	49	F	235
7201	889	29	F	245
7202	1024	74	F	X
7203	599	56	M	117
7204	753	57	F	245
7205	600	63	F	224
7206	3023	78	M	X
7207	2531	46	M	101
7208	2884	78	F	X
7209	2220	16	F	12
7210	2917	38	F	299
7211	2065	52	M	278
7212	1759	45	F	237
7213	1318	40	M	241
7214	2442	43	M	125
7215	1846	39	M	146
7216	1243	62	F	129
7217	234	79	F	X
7218	1414	67	F	X
7219	2296	32	M	155
7220	1926	23	F	218
7221	2100	52	F	269
7222	2063	35	M	231
7223	441	79	M	X
7224	1136	35	M	238
7225	2744	41	M	251
7226	7	58	M	294
7227	1587	42	F	264
7228	826	59	M	229
7229	1269	31	F	239
7230	1311	54	M	120
7231	1628	17	F	5
7232	3178	60	F	298
7233	1037	44	M	291
7234	1170	23	M	167
7235	478	25	F	225
7236	2679	45	M	142
7237	715	47	M	281
7238	1677	53	M	199
7239	2163	60	M	222
7240	509	51	M	289
7241	3224	74	M	X
7242	2105	45	M	192
7243	382	25	M	239
7244	1181	16	F	16
7245	3000	41	F	228
7246	1846	16	M	8
